"plan_id","plan_name","ppd_id"
"3993","Coplay Police Pension Board",NULL
"3994","Emmaus Police Pension Fund",NULL
"3995","Emmaus Borough Employees Pension Plan",NULL
"3996","Fountain Hill Police Pension Fund",NULL
"3997","Macungie Borough Non-Uniformed Employees' Pension Plan",NULL
"3998","Macungie Borough Police Pension Plan",NULL
"3999","Slatington Police Pension Fund",NULL
"4000","Avoca Borough Police Pension Fund",NULL
"4001","Conyngham Borough Non-Uniformed Employees' Pension Plan",NULL
"4002","Conyngham Borough Police Pension Plan",NULL
"4003","Dallas Borough Non-Uniformed Employee Pension Plan",NULL
"4004","Dallas Borough Police Pension Plan",NULL
"4005","Dupont Borough Police Pension Plan",NULL
"4006","Duryea Borough Police Pension Plan",NULL
"4007","Edwardsville Borough Police Pension Fund",NULL
"4008","Exeter Borough Police Pension Plan",NULL
"4009","Forty Fort Borough Paid Firemen Pension Fund",NULL
"4010","Forty Fort Borough Police Pension Plan",NULL
"4011","Freeland Borough Police Pension Plan",NULL
"4012","Hazleton City Firemens Pension Plan",NULL
"4013","Hazleton City Police Pension Plan",NULL
"4014","Hazleton City Non-Uniform Employee Pension Plan",NULL
"4015","Hughestown Borough Police Pension Plan",NULL
"4016","Kingston Police Pension Fund",NULL
"4017","Kingston Borough Firemens Pension Plan",NULL
"4018","Kingston Borough Non-Uniformed Employee Pension Plan",NULL
"4019","Laflin Borough Non-Uniformed Employees' Pension Plan",NULL
"4020","Laflin Borough Police Pension Plan",NULL
"4021","Luzerne Borough Police Pension Plan",NULL
"4022","Nanticoke City Firemens Pension Plan",NULL
"4023","Nanticoke City Police Pension Plan",NULL
"4024","Pittston Police Pension Fund",NULL
"4025","Pittston Firemen's Pension Plan",NULL
"4026","Pittston City Non-Uniformed Employee Pension Plan",NULL
"4027","Plymouth Borough Police Pension Fund",NULL
"4028","Shickshinny Borough Police Pension Plan",NULL
"4029","Swoyersville Borough Police Pension Plan",NULL
"4030","West Hazleton Borough Police Pension Plan",NULL
"4031","West Hazleton Borough Firemens Pension Plan",NULL
"4032","West Hazleton Borough Nonuniform Employee Pension Plan",NULL
"4033","West Pittston Police Pension Fund",NULL
"4034","West Pittston Borough Nonuniform Employee Pension Plan",NULL
"4035","West Wyoming Borough Non-Uniformed Employee Pension Plan",NULL
"4036","West Wyoming Borough Police Pension Plan",NULL
"4037","Wyoming Borough Police Pension Plan",NULL
"4038","Hughesville Police Pension and Disability Fund",NULL
"4039","Hughesville Borough Non-Uniformed Employees' Pension Plan",NULL
"4040","Jersey Shore Borough Police Pension Plan",NULL
"4041","Montgomery Borough Police Pension Plan",NULL
"4042","Montoursville Police Pension Fund",NULL
"4043","Muncy Police Pension Disability Fund",NULL
"4044","Muncy Borough Non-Uniformed Employees' Pension Plan",NULL
"4045","South Williamsport Police Pension Fund",NULL
"4046","South Williamsport Borough Non-Uniformed Employee Pension Plan",NULL
"4047","Bradford Firemen's Pension Fund",NULL
"4048","Bradford Police Pension Fund",NULL
"4049","Kane Borough Police Pension Plan",NULL
"4050","Kane Borough Non-Uniformed Employee Pension Plan",NULL
"4051","Port Allegany Borough Police Pension Plan",NULL
"4052","Port Allegany Borough Non-Uniformed Employee Pension Plan",NULL
"4053","Smethport Borough Employees Pension Plan",NULL
"4054","Smethport Borough Police Pension Fund",NULL
"4055","Farrell Police Pension System",NULL
"4056","Farrell Firemen's Pension Fund",NULL
"4057","Southwest Mercer County Regular Police Pension Plan",NULL
"4058","Grove City Borough Non-Uniformed Employee Defined Benefit Pension Plan",NULL
"4059","Grove City Borough Police Pension Plan",NULL
"4060","Sharon Police Pension Fund",NULL
"4061","Sharon Firemens Pension Fund",NULL
"4062","Sharpsville Borough Police Pension Plan",NULL
"4063","Stoneboro Borough Police Pension Plan",NULL
"4064","Stoneboro Borough Non-Uniformed Employees' Pension Plan",NULL
"4065","Burnham Borough Non-Uniformed Employees' Pension Plan",NULL
"4066","Mifflin County Regional Police Department Uniformed Pension Plan",NULL
"4067","Mifflin County Regional Police Department Non-Uniformed Pension",NULL
"4068","Stroud Area Regional Police Pension Fund",NULL
"4069","Mount Pocono Borough Non-Uniform Employee Pension Plan",NULL
"4070","Stroudsburg Borough Non-Uniform Employee Pension Plan",NULL
"4071","Ambler Borough Non-Uniformed Employee Pension Plan",NULL
"4072","Ambler Borough Police Pension Plan",NULL
"4073","Bridgeport Borough Non-Uniformed Employees' Pension Plan",NULL
"4074","Bridgeport Borough Police Pension Plan",NULL
"4075","Bryn Athyn Borough Police Pension Plan",NULL
"4076","Collegeville Borough Police Pension Plan",NULL
"4077","Conshohocken Borough Firemens Pension Plan",NULL
"4078","Conshohocken Borough Police Pension Plan",NULL
"4079","Hatboro Borough Non-Uniformed Employees' Pension Plan",NULL
"4080","Hatboro Borough Police Pension Plan",NULL
"4081","Hatfield Borough Non-Uniform Employee Pension Plan",NULL
"4082","Jenkintown Borough Non-Uniformed Employee Pension Plan",NULL
"4083","Jenkintown Borough Police Pension Plan",NULL
"4084","Narberth Borough Police Pension Plan",NULL
"4085","Norristown Borough Firemens Pension Plan",NULL
"4086","Norristown Borough Non-Uniform Employee Pension Plan",NULL
"4087","North Wales Borough Police Pension Plan",NULL
"4088","Upper Perk Police Department Pension Plan",NULL
"4089","Rockledge Bourough Police Pension Fund",NULL
"4090","Royersford Police Pension Fund",NULL
"4091","Schwenksville Borough Pension Plan",NULL
"4092","West Conshohocken Borough Non-Uniform Employee Pension Plan",NULL
"4093","West Conshohocken Borough Police Pension Plan",NULL
"4094","Danville Borough Non-Uniform Employee Pension Plan",NULL
"4095","Bangor Borough Police Pension Plan",NULL
"4096","Bethlehem Officers and Employees Pension Fund",NULL
"4097","Easton City Non-Uniform Employee Pension Plan 1",NULL
"4098","Freemansburg Borough Police Pension Plan",NULL
"4099","Hellertown Borough Police Employees",NULL
"4100","Nazareth Police Pension Fund",NULL
"4101","Northampton Borough Police Pension Plan",NULL
"4102","Northampton Borough Non-Uniformed Employee Pension Plan",NULL
"4103","North Catasqugua Borough Non-Uniformed Employees' Pension Plan",NULL
"4104","North Catasqugua Borough Police Pension Plan",NULL
"4105","Pen Argyl Borough Police Pension Plan",NULL
"4106","Roseto Borough Police Pension Plan",NULL
"4107","Walnutport Borough Police Pension Plan",NULL
"4108","Wilson Borough Firemens Pension Plan",NULL
"4109","Wilson Borough Police Pension Plan",NULL
"4110","Wind Gap Police Pension Fund",NULL
"4111","Kulpmont Borough Police Pension Plan",NULL
"4112","Milton Borough Non-Uniformed Employee Defined Benefit Pension Plan",NULL
"4113","Milton Borough Police Pension Plan",NULL
"4114","Mt Carmel Borough Police Pension Plan",NULL
"4115","Mt Carmel Borough Non-Uniformed Employees' Pension Plan",NULL
"4116","Riverside Borough Non-Uniformed Employee Pension Plan",NULL
"4117","Riverside Borough Police Pension Plan",NULL
"4118","Shamokin Police Pension Fund",NULL
"4119","Shamokin City Non-Uniformed Employee Pension Plan",NULL
"4120","Sunbury Police Pension Plan",NULL
"4121","Watsontown Borough Nonuniform Employee Pension Plan",NULL
"4122","Watsontown Borough Police Pension Plan",NULL
"4123","Matamoras Police Pension Fund",NULL
"4124","Milford Borough Non-Uniformed Employee Pension Plan",NULL
"4125","Milford Borough Police Pension Plan",NULL
"4126","Coudersport Borough Police Pension Plan",NULL
"4127","Coudersport Borough Non-Uniformed Employee Pension Plan",NULL
"4128","Galeton Borough Non-Uniformed Employee Pension Plan",NULL
"4129","Galeton Borough Police Pension Plan",NULL
"4130","Shinglehouse Borough Police Pension Plan",NULL
"4131","Ashland Borough Police Pension Plan",NULL
"4132","Auburn Borough Police Pension Plan",NULL
"4133","Coaldale Borough Police Pension Plan",NULL
"4134","Cressona Borough Police Pension Plan",NULL
"4135","Frackville Borough Police Pension Plan",NULL
"4136","McAdoo Borough Police Pension Plan",NULL
"4137","Mahanoy City Borough Police Pension Plan",NULL
"4138","Minersville Police Retirement Fund",NULL
"4139","Palo Alto Borough Police Pension Plan",NULL
"4140","Port Carbon Borough Police Pension Plan",NULL
"4141","Pottsville City Employees Pension Fund",NULL
"4142","Pottsville Police Pension Fund",NULL
"4143","St Clair Borough Police Pension Plan",NULL
"4144","Schuylkill Haven Police Pension Plan",NULL
"4145","Shenandoah Police Pension Fund",NULL
"4146","Tamaqua Borough Employees Pension Fund",NULL
"4147","Tamaqua Borough Police Pension Fund",NULL
"4148","Berlin Borough Police Pension Plan",NULL
"4149","Hooversville Borough Police Pension Plan",NULL
"4150","Hooversville Borough Non-Uniformed Employee Pension Plan",NULL
"4151","Meyersdale Borough Police Pension Plan",NULL
"4152","Somerset Borough Non-Uniformed Employee Pension Plan",NULL
"4153","Somerset Borough Police Pension Plan",NULL
"4154","Somerset Borough Non-Uniformed Management Pension Plan",NULL
"4155","Windber Borough Police Pension Plan",NULL
"4156","Indian Lake Borough Non-Uniform Employee Pension Plan",NULL
"4157","Seven Springs Borough Police Pension Plan",NULL
"4158","Montrose Police Pension Fund",NULL
"4159","Susquehanna Depot Borough Pension Plan",NULL
"4160","Blossburg Borough Police Pension Plan",NULL
"4161","Blossburg Borough Non-Uniformed Employees' Pension Plan",NULL
"4162","Mansfield Borough Non-Uniformed Employees' Defined Benefit Pension 1",NULL
"4163","Mansfield Borough Police Pension Plan",NULL
"4164","Wellsboro Borough Police Pension Plan",NULL
"4165","Wellsboro Borough Non-Uniformed Employee Defined Benefitefit Pension Plan",NULL
"4166","Lewisburg Borough Police Pension Plan",NULL
"4167","Lewisburg Borough Non-Uniformed Employee Pension Plan",NULL
"4168","Mifflinburg Borough Non-Uniformed Employee Pension Plan",NULL
"4169","Mifflinburg Borough Police Pension Plan",NULL
"4170","Franklin Firemen's Pension Fund",NULL
"4171","Franklin City Non-Uniformed Employee Pension Plan",NULL
"4172","Oil City Firemen's Pension Fund",NULL
"4173","Oil City Employees Pension Fund",NULL
"4174","Oil City Police Pension Fund",NULL
"4175","Sugarcreek Borough Non-Uniformed Employees Pension Plan #1",NULL
"4176","Sugarcreek Borough Non-Uniformed Employees Pension Plan #2",NULL
"4177","Sugarcreek Borough Police Pension Plan",NULL
"4178","Warren City Non-Uniform Employee Pension Plan",NULL
"4179","Warren Police Pension Fund",NULL
"4180","Warren City Firemens Pension Plan",NULL
"4181","Youngsville Police Pension Fund",NULL
"4182","Burgettstown Borough Police Pension Plan",NULL
"4183","Burgettstown Borough Non-Uniformed Employee Pension Plan",NULL
"4184","Canonsburg Borough Non-Uniformed Employee Pension Plan",NULL
"4185","Canonsburg Borough Police Pension Plan",NULL
"4186","Centerville Borough Police Pension Plan",NULL
"4187","Charleroi Police Pension Fund",NULL
"4188","Donora Borough Police Pension Plan",NULL
"4189","Ellsworth Borough Non-Uniformed Employees' Pension Plan",NULL
"4190","Ell-Co Regional Police Dept Pension Plan",NULL
"4191","McDonald Borough Police Pension Plan",NULL
"4192","Monongahela City Police Pension Plan",NULL
"4193","New Eagle Borough Police Pension Plan",NULL
"4194","North Charleroi Borough Police Pension Plan",NULL
"4195","Washington City Non-Uniform Employee Pension Plan",NULL
"4196","Washington Police Pension Fund",NULL
"4197","Washington City Firemens Pension Plan",NULL
"4198","Honesdale Borough Police Pension Fund",NULL
"4199","Honesdale Borough Police Pension Plan",NULL
"4200","Arnold Police Pension Fund",NULL
"4201","Arnold City Non-Uniform Employee Pension Plan",NULL
"4202","Derry Borough Police Pension Plan",NULL
"4203","Irwin Police Pension Fund",NULL
"4204","Irwin Borough Non-Uniformed Employee Pension Plan",NULL
"4205","Jeannette City Firemens Pension Plan",NULL
"4206","Jeannette City Police Pension Plan",NULL
"4207","Latrobe City Police Pension Plan",NULL
"4208","Ligonier Borough Police Pension Plan",NULL
"4209","Monessen City Firemens Pension Plan",NULL
"4210","Monessen City Police Pension Plan",NULL
"4211","New Kensington Police Pension Fund",NULL
"4212","New Kensington City Fire Pension Plan",NULL
"4213","North Belle Vernon Borough Police Pension Plan",NULL
"4214","North Belle Vernon Borough Non-Uniformed Employees' Pension Plan",NULL
"4215","Southwest Greensburg Borough Non-Uniformed Employees' Pension Plan",NULL
"4216","Southwest Greensburg Borough Police Pension Plan",NULL
"4217","Trafford Police Pension Fund",NULL
"4218","Vandergrift Police Pension Fund",NULL
"4219","West Newton Police Pension Fund",NULL
"4220","Lower Burrell City Police Pension Plan",NULL
"4221","Murrysville Borough Police Pension Plan",NULL
"4222","Murrysville Borough Non-Uniformed Employee Pension Plan",NULL
"4223","Tunkhannock Borough Police Pension Plan",NULL
"4224","Dallastown Borough Non-Uniformed Employees' Pension Plan",NULL
"4225","Dillsburg Borough Non-Uniformed Employee Pension Plan",NULL
"4226","Hanover Police Pension Fund",NULL
"4227","Hanover Fire Pension Fund",NULL
"4228","New Freedom Borough Non-Uniformed Employees' Pension Plan",NULL
"4229","Red Lion Borough Non-Uniformed Employees' Pension Plan",NULL
"4230","Red Lion Borough Police Pension Plan",NULL
"4231","Shrewsbury Borough Non-Uniformed Employees' Pension Plan",NULL
"4232","Spring Grove Borough Non-Uniformed Employees' Pension Plan",NULL
"4233","Wrightsville Borough Police Pension Plan",NULL
"4234","Berwick Township Non-Uniformed Employees' Pension Plan",NULL
"4235","Butler Township Non-Uniformed Employee Pension Plan",NULL
"4236","Conewago Township Police Pension Plan",NULL
"4237","Cumberland Township Police Pension Plan",NULL
"4238","Cumberland Township Non-Uniformed Employees' Pension Plan",NULL
"4239","Eastern Adams Regional Police Pension Plan",NULL
"4240","Hamilton Township Non-Uniformed Employees' Pension Plan",NULL
"4241","Latimore Township/ York Springs Joint Police Pension Plan",NULL
"4242","Liberty Township Police Pension Plan",NULL
"4243","Menallen Township Non-Uniformed Employees' Pension Plan",NULL
"4244","Reading Township Non-Uniformed Employee Pension Plan",NULL
"4245","Reading Township Police Pension Plan",NULL
"4246","Tyrone Township Non-Uniformed Employees' Pension Plan",NULL
"4247","Aleppo Township Police Pension Plan",NULL
"4248","Baldwin Township Police Pension Plan",NULL
"4249","Collier Township Police Pension Plan",NULL
"4250","Fawn Township Police Pension Plan",NULL
"4251","Fawn Township Non-Uniformed Employees' Pension Plan",NULL
"4252","Findlay Township Police Pension Plan",NULL
"4253","Findlay Township Non-Uniformed Employee Defined Benefit Pension Plan",NULL
"4254","Frazer Township Non-Uniformed Employees' Pension Plan",NULL
"4255","Hampton Township Pension Plan",NULL
"4256","Hampton Township Police Pension Fund",NULL
"4257","Harmar Township Police Pension Plan",NULL
"4258","Harmar Township Non-Uniformed Employees' Pension Plan",NULL
"4259","Harrison Township Police Pension Plan",NULL
"4260","Indiana Township Police Pension Fund",NULL
"4261","Kennedy Township Police Pension Plan",NULL
"4262","Kilbuck Police Pension Fund",NULL
"4263","Leet Township Police Pension Plan",NULL
"4264","Leet Township Non-Uniformed Employees' Pension Plan",NULL
"4265","McCandless Township Non-Uniformed Employee Pension Plan",NULL
"4266","Marshall Township Non-Uniformed Employees' Pension Plan",NULL
"4267","Mt Lebanon Township Firemens Pension Plan",NULL
"4268","Neville Township Police Pension Plan",NULL
"4269","Neville Township Non-Uniformed Employees' Pension Plan",NULL
"4270","North Fayette Township Police Pension Plan",NULL
"4271","North Versailles Township Police Pension Plan",NULL
"4272","O'Hara Township Non-Uniformed Employee Pension Plan",NULL
"4273","O'Hara Township Police Pension Plan",NULL
"4274","Penn Hill Township Non-Uniformed Employee Pension Plan",NULL
"4275","Northern Regional Police Department Pension Plan",NULL
